order_date,city_name,order_id,cart_id,dim_customer_key,procured_quantity,unit_selling_price,total_discount_amount,product_id,product_category,age,gender,income_bracket,delivery_time_days,stock_level,total_weighted_landing_price,stock_to _order_ratio,stock_deficit_flag,total_spent,discount_percent,order_month,order_day,order_weekday,age_group,delivery_delay_flag,age_bin,price_bin
2023-04-12,5,2699478,447435,76020,-1.1616674825428621,0.2170347901515462,0.04418178606795903,103161,0,66.0,0,1,-1.163069675866037,-0.7164795317715268,1.6439748621589967,-0.06079386633489715,0,-0.7080548206642664,-0.3433192911583789,4.0,12.0,2.0,3,0,1,0
,4,4637553,748353,46114,0.0003825490203162097,-0.016222622279970504,-1.48538321455046,714845,1,20.0,0,0,0.38548930501013623,-1.1741068628678926,0.867729006319656,-0.6921735330047456,0,-0.009666877626118477,-0.7092829630731796,,,,0,0,0,0
,5,4890728,857157,54167,1.1624325805834945,0.41810114676009363,-0.9882140433474136,825109,3,24.0,1,0,1.5469085406672662,1.5023196493017623,1.270684364691365,-0.2258198290799691,0,1.215019668700084,-0.6108371703726857,,,,0,1,0,0
2025-11-01,2,9422358,410281,95582,1.1624325805834945,0.47237336899224286,-0.17118899268910184,297212,1,28.0,1,1,1.1597687954482228,-0.8204857433843372,1.6347280285788328,-0.6884449129259866,0,1.2730001486385432,-0.4365354271167783,11.0,1.0,5.0,0,1,0,0
2024-10-05,4,2932302,748727,69018,1.1624325805834945,0.5043819358366239,-0.8221450091251016,313833,3,60.0,0,1,1.1597687954482228,-0.6783439208468296,1.0304930869204625,-0.6601350197354094,0,1.3071957645807277,-0.5810149979653388,10.0,5.0,5.0,3,1,1,0
,3,8913420,675037,33239,-0.7743174720218028,-0.7795010241232362,1.5830881698613832,260010,4,55.0,2,0,-1.5502094210850803,-0.286587190438577,0.41614110469618926,-0.10222297832110767,0,-0.8225779660168198,0.7415713009969646,,,,2,0,1,0
2023-12-08,0,1674573,528699,35065,-0.38696746150074324,0.44952574887299246,0.016330625120258804,415901,4,67.0,0,0,-0.7759299306469937,1.3567109530438277,0.07782160828957532,0.3604021055249099,0,-0.01444334621553411,-0.3919933920416882,12.0,8.0,4.0,3,0,1,0
,4,9102395,923293,54292,1.1624325805834945,-0.1550237393942029,-0.19817521075022757,583911,4,20.0,2,0,-0.7759299306469937,-0.48766586622334385,-1.4120081255623944,-0.6221583337480499,0,0.6027348829074654,-0.3234911565377758,,,,0,0,0,0
2023-01-08,5,9037136,374560,82487,1.1624325805834945,0.5635448626949388,1.101833947771308,103450,4,57.0,2,1,-1.163069675866037,1.0204242021624073,-1.2312173181350707,-0.3217972718480235,0,1.370401116282303,-0.18179454070478665,1.0,8.0,6.0,2,0,1,0
2025-05-04,1,8544732,941140,75318,1.1624325805834945,0.6429640661765504,-1.4011377773980997,699800,1,36.0,1,1,-0.0016504402089070704,0.3027813420340154,0.7110280752048487,-0.46472770820044984,0,1.4552467950624557,-0.709346673992939,5.0,4.0,6.0,1,0,0,0
,2,2198594,594652,22795,-1.5490174930639218,0.7715458004898401,-1.2563463381855213,465531,0,34.0,1,1,-0.38879018542795035,0.16410639321693482,-0.03167589998907723,2.151520713728745,0,-0.9187165812476625,-0.6844970257856121,,,,1,0,0,0
,1,7448337,200849,17342,0.3877325595413757,1.5349336957202586,-1.4850372373958303,406479,2,26.0,1,2,-0.0016504402089070704,-1.496526118867605,-0.6831001147765176,-0.8074385290197136,0,1.486751991962439,-0.7392388199891881,,,,0,0,0,0
,3,1142279,842825,40562,0.7750825700624352,-0.9824287683133839,-0.757447281209326,606006,4,45.0,2,0,0.7726290502291795,1.3879128165276708,-1.7328598085723559,-0.1598291721305051,0,-0.40573847658703,-0.23400905151316828,,,,2,0,1,0
,5,7492022,865020,84254,1.1624325805834945,1.431024471312102,-0.7963697111051804,526416,4,19.0,1,2,-0.0016504402089070704,-1.6317341939642585,0.9163686244249566,-0.8500184496722077,0,2.2971529973699267,-0.6310127277813755,,,,0,0,0,0
,2,2306219,568519,75296,-1.1616674825428621,0.5292369347203455,-0.2511097154085893,529997,1,37.0,0,0,1.1597687954482228,-1.5138604874697401,0.19394825433763385,-0.6960402501234586,0,-0.6246713261461797,-0.4614456288067783,,,,1,1,0,0
2024-02-08,0,5160888,647939,35032,-1.5490174930639218,1.678990495417833,0.5788894785483405,569080,1,35.0,0,1,-1.163069675866037,1.2665722363127254,-0.9230579223805144,3.9081150619440717,0,-0.7975356235551685,-0.44192723145656126,2.0,8.0,3.0,1,0,0,0
,2,5481460,984616,14094,0.0003825490203162097,-0.43981603937904484,-0.11427575075249691,935513,4,26.0,0,2,-1.163069675866037,-1.3543842963300974,1.5956889867308257,-0.7496219016256241,0,-0.2925020533850948,-0.20653540524565778,,,,0,0,0,0
2024-06-01,1,8792767,280138,37314,0.3877325595413757,1.620594022269589,0.6712653788345015,383195,3,68.0,0,2,1.5469085406672662,-1.222643094953871,1.2143260813710992,-0.7347074213105884,0,1.5553869212238194,-0.4228152744038015,6.0,1.0,5.0,3,1,1,0
,1,3702779,136053,14326,-0.7743174720218028,-0.9585227121183215,-1.1309296196322127,956216,1,29.0,2,2,-0.0016504402089070704,-1.0354319140508121,0.7831915813392581,-0.4999424533887288,0,-0.8942981040711595,-0.45071888339056765,,,,0,0,0,0
,2,8106446,294102,68408,-0.7743174720218028,-0.2642981397728543,-1.4134199663874583,164003,3,25.0,0,0,-1.5502094210850803,1.6999314513661021,0.34391392487989664,0.9528384069277205,0,-0.616176035583576,-0.6765704361441478,,,,0,0,0,0
,5,8679720,520313,76281,-0.7743174720218028,1.6992832698368474,-1.7104413536371559,231701,3,21.0,2,2,-1.163069675866037,1.5057865230221894,-0.6164762189659553,0.8497259504287075,0,0.17047909740795925,-0.7733591167755359,,,,0,0,0,0
,3,2269032,257928,68070,1.1624325805834945,-1.1963423490145448,0.5960153477025165,991784,4,65.0,1,0,1.1597687954482228,0.704938693603549,0.2367015942955004,-0.38463142502710945,0,-0.5097338952527077,0.9072136328633984,,,,3,1,1,1
,0,2828997,640284,81412,0.7750825700624352,-0.5440902417443778,0.0523122492017597,397766,1,42.0,2,2,-1.163069675866037,1.1486985298182069,-0.6474216283612403,-0.21427886216952477,0,0.004014293119279617,-0.09999460703395152,,,,1,0,1,0
2024-01-04,4,2656899,288306,42997,-1.1616674825428621,-0.4140485956023822,1.554718043181738,813635,2,22.0,2,2,0.7726290502291795,0.930285485431305,-1.180724088401612,1.2511280132284364,0,-0.8766056745001602,0.3622283114915131,1.0,4.0,3.0,0,0,0,0
,2,8846717,900749,63038,-1.5490174930639218,0.9183399348662379,-0.5566075429467175,913149,4,29.0,0,1,0.7726290502291795,0.6356012191950088,1.2075412968237567,2.902768611078696,0,-0.8991135642408971,-0.5607456350603127,,,,0,0,0,0
2025-03-01,3,1693052,561351,62805,-1.1616674825428621,1.619426092806624,1.0222592022064503,206558,1,33.0,0,1,-0.0016504402089070704,-1.4583905079429078,1.2031761121879792,-0.6518491973381674,0,-0.3335017000934269,-0.371030333387064,3.0,1.0,5.0,1,0,0,0
,2,4268082,135027,45546,0.7750825700624352,0.9996935215208855,0.6714383674118163,593039,0,34.0,0,0,0.7726290502291795,0.6841374512809869,0.7928841306926052,-0.3200217384771859,0,1.4471219245129086,-0.34754201825861036,,,,1,0,0,0
,0,8938156,498981,35459,0.3877325595413757,-0.9375364795806713,-1.3165463630911094,155260,2,50.0,0,0,0.7726290502291795,-0.5812714566748732,-1.616096425705464,-0.5643877387006118,0,-0.4943029773403706,-0.5565050913518144,,,,2,0,1,0
2024-01-04,1,2828924,210131,85419,0.3877325595413757,1.6174917096335883,0.061480643799449855,462530,2,37.0,0,1,-0.0016504402089070704,0.6252005980337277,-0.7440429031923806,-0.2440026060072504,0,1.5529012079783069,-0.512317905323422,1.0,4.0,3.0,1,0,0,0
,0,5542424,125979,91574,1.5497825911045542,0.9315156391203105,-1.4506125105101635,464669,3,18.0,2,1,-0.38879018542795035,-0.4529971290190737,0.018053245561782012,-0.6435633749409253,0,2.1436382716956115,-0.7251487810333118,,,,0,0,0,0
,1,1949948,496725,27349,-0.38696746150074324,-0.8591392143791537,-0.07327745792886381,831252,3,55.0,2,1,1.5469085406672662,-0.14791224162149644,-1.2507014647913612,-0.23893904787560244,0,-0.7134843982240716,0.03983642842124851,,,,2,1,1,0
2024-03-05,0,9034873,539615,91279,0.7750825700624352,-1.111156493809544,-1.490918849024537,322534,4,58.0,1,0,-1.5502094210850803,1.1313641612160719,-1.5143175826417765,-0.21822449188249715,0,-0.5260713674075257,-0.6219550939742508,3.0,5.0,1.0,2,0,1,0
,0,4067268,763764,21266,-1.5490174930639218,0.31546934520205494,-1.0691726975307907,551345,0,62.0,2,2,0.7726290502291795,-0.047372903729113035,-1.0977431312005836,1.8145639362408994,0,-0.9796214297102538,-0.6221210458756887,,,,3,0,1,0
,1,8217628,873748,63873,-0.7743174720218028,-1.05447541706003,-0.7136811711486543,898296,0,65.0,0,1,-1.5502094210850803,1.2700391100331523,-0.18174061848093617,0.7245179675370492,0,-0.932738928320876,-0.16216645126328824,,,,3,0,1,0
,5,1903464,568869,78163,1.1624325805834945,-1.5460642275810907,0.14399619517866105,564570,0,18.0,1,2,-1.5502094210850803,0.7084055673239761,1.2181818765518106,-0.3839409398273393,0,-0.883351217895825,1.8653795120301644,,,,0,0,0,1
2025-03-03,5,4002468,589988,55580,-0.38696746150074324,0.16699631222264497,-1.0641560287886584,519465,2,60.0,0,1,0.7726290502291795,-0.6263408150404244,1.425942025683484,-0.42951296301217085,0,-0.16536025785091135,-0.6098920717037732,3.0,3.0,0.0,3,0,1,0
2023-12-09,0,7801702,219181,91504,-1.5490174930639218,-1.6250454575140905,0.8110401493049477,212349,1,57.0,2,1,-0.0016504402089070704,1.3428434581621196,-1.6160893508519216,4.029640457103622,0,-1.2387594725286797,3.781903227183342,12.0,9.0,5.0,2,0,1,1
,0,6662738,888412,75629,0.0003825490203162097,-0.1179419789450679,1.587066907139626,349898,4,55.0,1,0,0.7726290502291795,-1.3231824328462543,0.9339001115034926,-0.7396789147489338,0,-0.0775853365990865,0.18403919427265403,,,,2,0,1,0
2024-09-02,0,9433217,905069,16832,0.7750825700624352,0.6386208284861496,0.04556569468647827,750851,3,40.0,2,0,-0.7759299306469937,-1.4271886444590647,-1.6192730349460867,-0.800599437517228,0,1.1095961834051216,-0.414474425999894,9.0,2.0,0.0,1,0,1,0
2024-03-02,3,8944392,215951,59537,1.5497825911045542,0.9737435887656346,1.5048973329150446,361773,0,59.0,1,0,1.5469085406672662,-0.8863563440724505,-1.7201250721956953,-0.720283952693167,0,2.1943906874319246,-0.1935797781130573,3.0,2.0,5.0,2,1,1,0
2023-09-10,5,7241152,134572,66597,-1.5490174930639218,-1.1525814919490796,0.7306004608535153,219188,4,58.0,2,0,-0.38879018542795035,-1.0076969242873959,0.962171226259679,0.2844487335501906,0,-1.1756662216205298,0.9024427405469502,9.0,10.0,6.0,2,0,1,0
,0,6801696,834106,18368,0.7750825700624352,0.16590137835111513,1.1376425832754944,910922,4,33.0,2,1,-1.163069675866037,-0.32818967508370117,-0.564716590448373,-0.5504465137147758,0,0.6677046036186003,-0.059288021370739304,,,,1,0,0,0
,4,9706975,486169,11956,0.0003825490203162097,-0.7136954984443089,0.003875447553585426,360820,1,24.0,2,1,-1.163069675866037,-1.6594691837276747,-1.6765651989339738,-0.846842217753265,0,-0.4753725650941556,-0.0255269329983292,,,,0,0,0,0
,3,7067337,391205,57370,1.5497825911045542,1.731401330068382,-0.2794798420882343,947470,2,39.0,0,1,0.38548930501013623,-1.1533056205453305,1.3626574607450241,-0.7675438285885479,0,3.1049951803187996,-0.5692057840664511,,,,1,0,0,0
,0,5674818,314015,73225,-0.7743174720218028,-1.0324307484465678,-0.5867075553995115,776679,1,64.0,1,0,-1.163069675866037,-1.028498166609958,-0.2643678330048351,-0.4962598656566211,0,-0.923907335377997,-0.10264579836849201,,,,3,0,1,0
,0,4271413,374370,22551,-0.38696746150074324,1.331494982390064,-1.3845308739758686,551472,1,54.0,0,1,1.5469085406672662,0.4033206799263988,-1.4054992603032124,-0.01936475434868662,0,0.4566724230221474,-0.720826448520918,,,,2,1,1,0
2024-02-07,5,6315349,669665,16530,0.7750825700624352,-0.8916952481592998,-0.9031036633084787,600944,3,50.0,2,2,-0.38879018542795035,-0.9036907126745856,0.43819342318843973,-0.6814414201854606,0,-0.3209220414921185,-0.35612675943087263,2.0,7.0,2.0,2,0,1,0
2023-11-10,3,2328630,887269,10287,-1.5490174930639218,-1.3810211953458662,-1.2134451710114242,500991,4,36.0,0,0,-0.7759299306469937,1.0550929393666775,-0.026475882635274256,3.5711582844562257,0,-1.2061722592747677,-0.27372301827402845,11.0,10.0,4.0,1,0,0,1
,2,5638753,974836,83356,-0.7743174720218028,0.2358311549461371,-0.9859651918423198,796763,0,50.0,0,0,0.38548930501013623,-1.6560023100072476,-0.23621699075887279,-0.8295340554123591,0,-0.41581292615266513,-0.5962945060360896,,,,2,0,1,0
2024-09-09,4,1321188,577288,77952,0.0003825490203162097,-0.24557477056969862,-0.9511944878020232,236458,0,61.0,1,0,-0.7759299306469937,-1.3578511700505245,1.0785950161565263,-0.7507266779452565,0,-0.16280630933983609,-0.5336296172858479,9.0,9.0,0.0,3,0,1,0
2023-02-08,3,4513950,831933,11383,-0.38696746150074324,1.1401370394424122,1.5913916215724986,559427,0,28.0,1,2,0.7726290502291795,-1.1082362621797794,0.9315229607131826,-0.6214678485482796,0,0.35445599520865007,-0.21057196840759973,2.0,8.0,2.0,0,0,0,0
,5,2720566,685507,70259,0.3877325595413757,-1.5781822878126248,-0.014115364487165143,235594,4,41.0,2,2,-0.7759299306469937,0.1814407618190699,-0.12365607089627885,-0.3618454134346937,0,-1.0076173843812786,1.8730211936651495,,,,1,0,1,1
,5,9645527,443937,90150,-1.1616674825428621,0.0006758571373025637,1.1552874181616148,181919,3,60.0,1,1,-0.38879018542795035,-1.1775737365883197,-0.5408601843027623,-0.4281319926126305,0,-0.7658403427011167,0.007322634047513353,,,,3,0,1,0
2024-04-12,5,8690067,645612,43575,-1.1616674825428621,-1.384634477121914,-0.351789067405866,438026,4,60.0,0,2,-1.163069675866037,-0.9210250812767206,-0.6277818349270128,-0.22374837348065857,0,-1.1358314483743102,0.5750029824302139,4.0,12.0,4.0,3,0,1,1
,5,7760517,190788,78908,1.5497825911045542,1.3219325599120388,-1.724972394131608,402034,0,35.0,0,1,-0.7759299306469937,-0.785817006180067,1.297271664304415,-0.702484778654647,0,2.6128678232352285,-0.7753841340111421,,,,1,0,0,0
2023-11-08,2,9181442,588775,90707,1.1624325805834945,-0.8018741728981571,-1.2238244856503186,846252,0,64.0,0,2,-0.7759299306469937,0.7500080519691003,-0.11254855083441398,-0.37565511743009716,0,-0.08831289513511097,-0.5399196890748225,11.0,8.0,2.0,3,0,1,0
,0,4597897,622545,32503,0.0003825490203162097,-1.3566041700107567,-0.1737838213488253,786240,2,48.0,0,2,-0.38879018542795035,0.056633307883697394,-1.3363001178031477,-0.29997793953528595,0,-0.9046454946990469,0.6730432500588175,,,,2,0,1,1
,2,4758870,246027,36440,-1.5490174930639218,-0.4724085709549085,-0.938566321658035,775353,3,58.0,1,0,0.38548930501013623,0.46572440689408506,0.23597288438061356,2.632098412768787,0,-1.0848353352609865,-0.49096051133181823,,,,2,0,1,0
,4,8696225,278958,27042,1.5497825911045542,0.304775491056783,-1.1240100765396166,583147,2,26.0,2,0,-1.163069675866037,1.640994598118843,-1.6201149425176549,-0.27284954324209326,0,1.390379427249666,-0.6342328239175788,,,,0,0,0,0
2023-06-12,2,8020047,114499,85167,1.1624325805834945,-0.44609366024248115,0.5031204816844107,593864,0,41.0,2,1,-1.163069675866037,1.5057865230221894,-0.7623667738676866,-0.22512934388019892,0,0.29177702984141857,0.014581724588171597,6.0,12.0,0.0,1,0,1,0
,3,8534690,204441,42684,-0.38696746150074324,-0.8979728690227361,-0.1400510487724184,624906,4,21.0,2,2,0.7726290502291795,-0.8412869857068993,0.865182059044324,-0.5151331277836726,0,-0.7342279189552487,0.03682914105820925,,,,0,0,0,0
2024-01-04,1,1584848,162410,61096,-1.5490174930639218,0.8821706193100445,1.3087282862399385,381041,3,25.0,0,0,1.5469085406672662,1.3532440793234006,1.0273447770940103,4.0462121018981065,0,-0.9039436462532553,-0.21100020453949347,1.0,4.0,3.0,0,1,0,0
2024-08-08,3,8649460,887466,90789,-1.1616674825428621,-0.09786819130035905,0.8494436134688573,718039,1,57.0,2,2,1.1597687954482228,1.2873734786352875,-0.6580056092609537,1.5356079155337485,0,-0.7921596594183057,-0.03776624766782272,8.0,8.0,3.0,2,1,1,0
,2,3908506,642767,77468,-1.5490174930639218,1.2547401179958408,0.6086435138465047,352282,2,54.0,0,2,1.5469085406672662,0.951086727753867,0.6655084675118298,3.405441836511384,0,-0.8541903897626877,-0.39232635203655075,,,,2,1,1,0
,2,8451421,681960,79608,-1.1616674825428621,-1.6661784732878848,1.6614519953850366,521969,3,67.0,0,2,-0.38879018542795035,1.1660328984203419,1.041848226856318,1.438939987565924,0,-1.211026711024827,6.313750641349087,,,,3,0,1,1
,2,2587036,112867,14931,-1.5490174930639218,0.9163325561017672,0.16561976734302458,220283,3,19.0,0,2,-0.0016504402089070704,-0.5362020983093221,-0.15155221841470815,1.0356966309001416,0,-0.8993816313556091,-0.4278760261712598,,,,0,0,0,0
,5,4334891,652929,54562,-0.38696746150074324,0.25090474457752754,1.5330944710173746,598132,2,43.0,0,2,-0.0016504402089070704,0.5281281338617714,0.3404896957652834,0.030350180034766017,0,-0.1205394362710469,0.007577187232713936,,,,1,0,1,0
2025-04-02,2,7438052,230383,18387,0.3877325595413757,0.9460052640202187,-0.21495510274977364,747299,4,57.0,2,0,0.38548930501013623,1.183367267022477,0.04423020366936194,-0.09577844978991942,0,1.0148758869084828,-0.5006962028917644,4.0,2.0,2.0,2,0,1,0
,0,9460165,316759,14233,-0.38696746150074324,-0.5611347123445216,-1.4514774533967378,485416,1,69.0,1,2,-1.5502094210850803,1.5057865230221894,-0.32642137342688465,0.419783832705145,0,-0.5543012715604809,-0.6693904439768357,,,,3,0,1,0
,5,8405063,491554,43062,1.1624325805834945,1.6562523686857353,1.0563379519374871,771897,0,54.0,2,2,-1.163069675866037,-0.4460633815782197,0.13404546939253162,-0.6138725113508077,0,2.5377700395355163,-0.3702417398033819,,,,2,0,1,0
,0,4236201,118243,56297,1.1624325805834945,0.40638535433472706,-0.15285220349372153,467732,3,56.0,2,1,0.7726290502291795,1.5508558813877404,1.2133002276074238,-0.21615303628318663,0,1.2025033714167983,-0.4227752279980087,,,,2,0,1,0
,1,5187057,787495,42252,0.7750825700624352,1.498253411024018,-1.5362418562810431,721431,1,39.0,0,2,-1.163069675866037,0.19184138298035094,-0.33263309483727777,-0.43207762232560293,0,1.9131687883087611,-0.7466487055405018,,,,1,0,0,0
,1,4136694,465714,42335,-1.5490174930639218,-0.11823396131080906,1.1026988906578827,159985,4,40.0,2,1,0.7726290502291795,0.26117885738889124,0.9415268036224036,2.3061893984772643,0,-1.03753854833069,0.04393683343712106,,,,1,0,1,0
,4,9934908,401459,55813,1.1624325805834945,-1.0574682363088772,-1.5073527638694533,203361,4,43.0,2,2,-1.5502094210850803,0.12250390857181066,1.3568136317188453,-0.5006329385884989,0,-0.3613709321284058,-0.6415722108873216,,,,1,0,1,0
,5,7780360,490664,26880,-1.1616674825428621,0.34835385914365974,0.45416471430429173,304559,4,29.0,1,0,0.7726290502291795,0.07396767648583247,0.9827519752150706,0.5689286358555029,0,-0.6729818941648421,-0.27418003886329195,,,,0,0,0,0
,0,1430121,239979,83836,-1.1616674825428621,0.39583749137232555,0.23965887843380534,240688,1,52.0,0,2,1.1597687954482228,0.5385287550230524,0.1243812194533546,0.939028702932317,0,-0.6602998826651892,-0.33278839595695237,,,,2,1,1,0
,4,6219082,761639,62384,-1.5490174930639218,-1.6974570842179129,1.4808519206682724,280968,3,47.0,0,0,-0.38879018542795035,-0.03003853512697796,-1.0592700776359836,1.8421833442317064,0,-1.2484293844484766,6.901240602611687,,,,2,0,1,1
2024-08-08,3,5523037,619170,45029,0.3877325595413757,0.43627704902748465,1.2423006725510137,145331,0,32.0,0,2,-0.0016504402089070704,0.5939987345498846,0.6149161898287745,-0.2522884284044925,0,0.6064585788281937,-0.11854808743690205,8.0,8.0,3.0,1,0,0,0
,1,8194918,553443,86966,1.5497825911045542,0.04527616350427396,-0.4275580642697958,543030,3,56.0,2,0,1.5469085406672662,-1.0458325352120932,1.6837072396541781,-0.7485171253059919,0,1.078495524150977,-0.4306129555275862,,,,2,1,1,0
2023-02-10,3,3722677,350294,68788,0.7750825700624352,0.9626482588674684,0.583387181558528,874350,1,56.0,1,2,0.7726290502291795,0.3027813420340154,0.6397560006168052,-0.40682559216257935,0,1.4124925272396442,-0.3579458718779553,2.0,10.0,4.0,2,0,1,0
,1,5710886,849477,31359,-0.7743174720218028,0.0446557009770736,1.5593887347692408,764672,2,34.0,1,2,-1.163069675866037,0.26464573110931827,-0.8592568931334452,0.19054274638144672,0,-0.49240213779968495,0.09703109569288319,,,,1,0,0,0
,3,2276932,152711,34854,1.5497825911045542,1.7026045692471536,-0.4747839458767658,104964,2,53.0,2,2,1.1597687954482228,-0.8308863645456183,-1.4108902987026652,-0.7104637187408801,0,3.0703852788356953,-0.5956482716482201,,,,2,1,1,0
,3,4168662,460720,12694,-0.7743174720218028,1.5298240043197873,0.6921969966896055,802822,4,49.0,1,0,-1.5502094210850803,-1.6456016888459666,1.729021676594461,-0.8240101738141977,0,0.10258988212023254,-0.41034690728767154,,,,2,0,1,0
,4,4125983,943857,67254,1.1624325805834945,1.2554700739101936,-0.6834081701185453,143599,0,42.0,1,1,1.1597687954482228,0.5627968710660415,-1.0293363722972888,-0.41294131821768665,0,2.1096034960222543,-0.6044457252629198,,,,1,1,1,0
,0,9454815,850548,81170,-0.7743174720218028,-0.6352617354470738,0.5134997963233051,748719,4,28.0,2,2,-1.163069675866037,-1.267712453319422,1.4254184865213326,-0.6233091424143336,0,-0.7647924439799695,0.13566854675120466,,,,0,0,0,0
,1,4795151,280735,27221,-0.38696746150074324,-1.1782029445428717,0.5652233809404629,805652,1,24.0,1,1,0.7726290502291795,0.7916105366142244,0.910178127575191,0.13530393039983268,0,-0.8839165958104905,0.8440286307960837,,,,0,0,0,0
2024-02-06,4,5098217,526751,78411,1.1624325805834945,-0.6219035422144129,-0.4374184131767457,886482,0,59.0,0,1,-1.163069675866037,1.4607171646566381,0.20095943419833992,-0.2341056514772112,0,0.10395458743149427,-0.25636174888473323,2.0,6.0,1.0,2,0,1,0
,3,7002008,566271,95198,1.1624325805834945,-0.636064686952862,1.0044413787430146,345231,1,52.0,1,1,0.38548930501013623,0.3513175741199936,-0.5322854618091442,-0.45506091540366733,0,0.08882585426665088,0.335963760251877,,,,2,0,1,0
,3,4746091,144125,76668,-1.1616674825428621,0.9178289657261909,0.7584516218012152,648671,0,53.0,2,0,0.7726290502291795,-0.42872901297608457,0.26647965285625796,0.1684472199888011,0,-0.5208854872247315,-0.31917829620707866,,,,2,0,1,0
,3,1555265,197531,45367,1.1624325805834945,-0.07020286214637855,-1.048068091098372,540433,4,23.0,0,0,-0.7759299306469937,-1.6386679414051126,-0.6373045877953378,-0.8513994200717481,0,0.6933513155752388,-0.5839938328527289,,,,0,0,0,0
,2,9191003,906340,15684,1.5497825911045542,1.5367220877104235,-1.121242259302578,972555,4,45.0,2,2,-1.5502094210850803,0.26464573110931827,-0.1031036213550575,-0.516514098183213,0,2.8710164547029895,-0.6844221150149274,,,,2,0,1,0
2024-03-02,3,2726927,943162,55811,1.5497825911045542,0.6197514681001234,1.1443891377907756,604092,3,35.0,2,0,0.7726290502291795,0.13637140345351872,-0.6511147019104718,-0.5392233891978766,0,1.7689389326985658,-0.1862363415381421,3.0,2.0,5.0,1,0,0,0
2025-04-03,4,7819306,813111,50094,1.1624325805834945,1.147692083155966,1.2218880204278548,729546,4,51.0,1,2,0.38548930501013623,-1.6386679414051126,0.32179793270576273,-0.8513994200717481,0,1.9944613593320932,-0.27473776857700605,4.0,3.0,3.0,2,0,1,0
2024-06-05,5,9462792,845537,50108,-1.1616674825428621,0.13918499188579378,1.4254955759275016,731953,3,29.0,2,0,-0.0016504402089070704,0.21264262530291303,-1.4349448007474686,0.679406267818731,0,-0.7288470808708456,0.022941863402876517,6.0,5.0,2.0,0,0,0,0
,5,8165824,341693,56511,-1.5490174930639218,0.686140958510533,-1.6583717918653684,303062,1,54.0,2,1,0.7726290502291795,0.9892223386785642,-0.20619838717766673,3.466204534091159,0,-0.9301216184917778,-0.7619061684020703,,,,2,0,1,0
,0,9377349,525622,53369,0.7750825700624352,-1.1705019096464468,0.729043563657681,202743,4,19.0,2,2,1.5469085406672662,1.3428434581621196,0.30234208546364255,-0.17008780938423354,0,-0.5815466383103117,0.9417570392860378,,,,0,1,0,0
2023-07-10,5,5179830,761183,79421,0.7750825700624352,-1.2749950987860859,1.6799617731577319,486214,3,62.0,1,1,-0.0016504402089070704,-0.17218035766448556,-1.2101271797246125,-0.514935846298024,0,-0.6792254209638641,1.9952824527932866,7.0,10.0,0.0,3,0,1,1
,1,3702934,982465,75441,-0.7743174720218028,1.4745663416032615,0.9414735366003883,684343,0,52.0,0,0,0.7726290502291795,1.0654935605279585,-0.8451142609018095,0.6158816294398748,0,0.08045241239255271,-0.3661223987296916,,,,2,0,1,0
,5,2019438,615084,28117,-0.38696746150074324,0.6182185606799822,-0.0186130674973526,170327,0,52.0,2,0,0.38548930501013623,0.5211943864209173,-1.070526169622243,0.027588239235685316,0,0.07566619590805643,-0.42474395618053734,,,,2,0,1,0
,5,5159499,766666,87434,0.3877325595413757,0.7176750540105851,1.042498865752295,394087,3,58.0,1,2,-0.0016504402089070704,-1.4167880232977836,-0.5900940901056403,-0.786263649560095,0,0.8319273920387786,-0.2283101655789548,,,,2,0,1,0
2023-06-12,5,4693114,873744,32705,-1.1616674825428621,1.0238185644902538,1.2699788449213993,770877,2,58.0,0,1,-0.0016504402089070704,-1.3613180437709513,1.3666335284359592,-0.5745148549639078,0,-0.4925775999111327,-0.24509407414921916,6.0,12.0,0.0,2,0,1,0
2024-07-11,3,8626836,593650,28223,-1.1616674825428621,0.8232266792260359,-1.5256895530648336,788353,2,65.0,0,2,-1.163069675866037,-1.3405168014483893,1.2085176266126334,-0.5579432101694235,0,-0.5461520312732329,-0.737402127840723,7.0,11.0,3.0,3,0,1,0
,5,4141248,368159,61540,0.3877325595413757,-0.24520979261252202,-0.1751677299673448,396968,1,31.0,1,0,1.1597687954482228,0.26811260482974525,0.42286929041519167,-0.3388292401090211,0,0.06042048800224764,-0.291880559035635,,,,1,1,0,0
,1,6407988,519034,11873,-1.1616674825428621,-0.20068248183698606,-0.8655651420311437,683108,2,41.0,1,0,-0.7759299306469937,0.025431444399854265,0.9847329342069957,0.5302614646683731,0,-0.819619479859906,-0.5139889587472569,,,,1,0,1,0
2024-02-06,1,6937770,464006,64078,0.0003825490203162097,1.7343576515215116,0.8247062469128252,677990,3,62.0,1,1,1.5469085406672662,-1.6629360574481016,-0.31686324629084656,-0.8479469940728972,0,1.1592032214694823,-0.41195012035389816,2.0,6.0,1.0,3,1,1,0
2024-02-06,2,9360949,902698,34743,0.7750825700624352,-0.17892979558926506,0.7281786207711063,222173,4,40.0,2,1,-0.38879018542795035,-0.4599308764599277,0.7622287902925664,-0.5804332995333663,0,0.34536120909859935,-0.039637146991935844,2.0,6.0,1.0,1,0,1,0
